product_name,year,month,us_city_average_retail_price,category
Bananas,1997,10,0.459,Fruits
Bananas,1997,11,0.468,Fruits
Bananas,1997,12,0.461,Fruits
Bananas,1998,1,0.473,Fruits
Bananas,1998,2,0.489,Fruits
Bananas,1998,3,0.475,Fruits
Bananas,1998,4,0.511,Fruits
Bananas,1998,5,0.51,Fruits
Bananas,1998,6,0.507,Fruits
Bananas,1998,7,0.53,Fruits
Bananas,1998,8,0.489,Fruits
Bananas,1998,9,0.476,Fruits
Bananas,1998,10,0.47,Fruits
Bananas,1998,11,0.487,Fruits
Bananas,1998,12,0.51,Fruits
Bananas,1999,1,0.489,Fruits
Bananas,1999,2,0.509,Fruits
Bananas,1999,3,0.506,Fruits
Bananas,1999,4,0.482,Fruits
Bananas,1999,5,0.492,Fruits
Bananas,1999,6,0.502,Fruits
Bananas,1999,7,0.494,Fruits
Bananas,1999,8,0.49,Fruits
Bananas,1999,9,0.481,Fruits
Bananas,1999,10,0.471,Fruits
Bananas,1999,11,0.48,Fruits
Bananas,1999,12,0.494,Fruits
Bananas,2000,1,0.49,Fruits
Bananas,2000,2,0.528,Fruits
Bananas,2000,3,0.517,Fruits
Bananas,2000,4,0.51,Fruits
Bananas,2000,5,0.509,Fruits
Bananas,2000,6,0.506,Fruits
Bananas,2000,7,0.512,Fruits
Bananas,2000,8,0.49,Fruits
Bananas,2000,9,0.488,Fruits
Bananas,2000,10,0.496,Fruits
Bananas,2000,11,0.479,Fruits
Bananas,2000,12,0.487,Fruits
Bananas,2001,1,0.5,Fruits
Bananas,2001,2,0.496,Fruits
Bananas,2001,3,0.51,Fruits
Bananas,2001,4,0.492,Fruits
Bananas,2001,5,0.509,Fruits
Bananas,2001,6,0.506,Fruits
Bananas,2001,7,0.523,Fruits
Bananas,2001,8,0.519,Fruits
Bananas,2001,9,0.508,Fruits
Bananas,2001,10,0.503,Fruits
Bananas,2001,11,0.509,Fruits
Bananas,2001,12,0.505,Fruits
Bananas,2002,1,0.509,Fruits
Bananas,2002,2,0.504,Fruits
Bananas,2002,3,0.519,Fruits
Bananas,2002,4,0.504,Fruits
Bananas,2002,5,0.515,Fruits
Bananas,2002,6,0.512,Fruits
Bananas,2002,7,0.517,Fruits
Bananas,2002,8,0.499,Fruits
Bananas,2002,9,0.498,Fruits
Bananas,2002,10,0.504,Fruits
Bananas,2002,11,0.505,Fruits
Bananas,2002,12,0.504,Fruits
Bananas,2003,1,0.526,Fruits
Bananas,2003,2,0.508,Fruits
Bananas,2003,3,0.513,Fruits
Bananas,2003,4,0.517,Fruits
Bananas,2003,5,0.505,Fruits
Bananas,2003,6,0.521,Fruits
Bananas,2003,7,0.514,Fruits
Bananas,2003,8,0.514,Fruits
Bananas,2003,9,0.494,Fruits
Bananas,2003,10,0.49,Fruits
Bananas,2003,11,0.498,Fruits
Bananas,2003,12,0.504,Fruits
Bananas,2004,1,0.512,Fruits
Bananas,2004,2,0.504,Fruits
Bananas,2004,3,0.5,Fruits
Bananas,2004,4,0.505,Fruits
Bananas,2004,5,0.491,Fruits
Bananas,2004,6,0.498,Fruits
Bananas,2004,7,0.51,Fruits
Bananas,2004,8,0.507,Fruits
Bananas,2004,9,0.488,Fruits
Bananas,2004,10,0.485,Fruits
Bananas,2004,11,0.469,Fruits
Bananas,2004,12,0.474,Fruits
Bananas,2005,1,0.485,Fruits
Bananas,2005,2,0.502,Fruits
Bananas,2005,3,0.507,Fruits
Bananas,2005,4,0.503,Fruits
Bananas,2005,5,0.497,Fruits
Bananas,2005,6,0.493,Fruits
Bananas,2005,7,0.494,Fruits
Bananas,2005,8,0.487,Fruits
Bananas,2005,9,0.485,Fruits
Bananas,2005,10,0.491,Fruits
Bananas,2005,11,0.48,Fruits
Bananas,2005,12,0.482,Fruits
Bananas,2006,1,0.49,Fruits
Bananas,2006,2,0.508,Fruits
Bananas,2006,3,0.508,Fruits
Bananas,2006,4,0.508,Fruits
Bananas,2006,5,0.514,Fruits
Bananas,2006,6,0.511,Fruits
Bananas,2006,7,0.508,Fruits
Bananas,2006,8,0.492,Fruits
Bananas,2006,9,0.479,Fruits
Bananas,2006,10,0.489,Fruits
Bananas,2006,11,0.498,Fruits
Bananas,2006,12,0.499,Fruits
Bananas,2007,1,0.505,Fruits
Bananas,2007,2,0.507,Fruits
Bananas,2007,3,0.51,Fruits
Bananas,2007,4,0.517,Fruits
Bananas,2007,5,0.503,Fruits
Bananas,2007,6,0.512,Fruits
Bananas,2007,7,0.509,Fruits
Bananas,2007,8,0.506,Fruits
Bananas,2007,9,0.505,Fruits
Bananas,2007,10,0.508,Fruits
Bananas,2007,11,0.515,Fruits
Bananas,2007,12,0.525,Fruits
Bananas,2008,1,0.521,Fruits
Bananas,2008,2,0.54,Fruits
Bananas,2008,3,0.597,Fruits
Bananas,2008,4,0.627,Fruits
Bananas,2008,5,0.63,Fruits
Bananas,2008,6,0.633,Fruits
Bananas,2008,7,0.627,Fruits
Bananas,2008,8,0.634,Fruits
Bananas,2008,9,0.631,Fruits
Bananas,2008,10,0.629,Fruits
Bananas,2008,11,0.626,Fruits
Bananas,2008,12,0.617,Fruits
Bananas,2009,1,0.629,Fruits
Bananas,2009,2,0.641,Fruits
Bananas,2009,3,0.634,Fruits
Bananas,2009,4,0.629,Fruits
Bananas,2009,5,0.622,Fruits
Bananas,2009,6,0.617,Fruits
Bananas,2009,7,0.616,Fruits
Bananas,2009,8,0.611,Fruits
Bananas,2009,9,0.605,Fruits
Bananas,2009,10,0.598,Fruits
Bananas,2009,11,0.561,Fruits
Bananas,2009,12,0.571,Fruits
Bananas,2010,1,0.586,Fruits
Bananas,2010,2,0.587,Fruits
Bananas,2010,3,0.575,Fruits
Bananas,2010,4,0.58,Fruits
Bananas,2010,5,0.571,Fruits
Bananas,2010,6,0.577,Fruits
Bananas,2010,7,0.583,Fruits
Bananas,2010,8,0.576,Fruits
Bananas,2010,9,0.573,Fruits
Bananas,2010,10,0.58,Fruits
Bananas,2010,11,0.581,Fruits
Bananas,2010,12,0.587,Fruits
Bananas,2011,1,0.596,Fruits
Bananas,2011,2,0.625,Fruits
Bananas,2011,3,0.621,Fruits
Bananas,2011,4,0.621,Fruits
Bananas,2011,5,0.617,Fruits
Bananas,2011,6,0.614,Fruits
Bananas,2011,7,0.611,Fruits
Bananas,2011,8,0.606,Fruits
Bananas,2011,9,0.607,Fruits
Bananas,2011,10,0.607,Fruits
Bananas,2011,11,0.598,Fruits
Bananas,2011,12,0.599,Fruits
Bananas,2012,1,0.604,Fruits
Bananas,2012,2,0.603,Fruits
Bananas,2012,3,0.607,Fruits
Bananas,2012,4,0.603,Fruits
Bananas,2012,5,0.599,Fruits
Bananas,2012,6,0.605,Fruits
Bananas,2012,7,0.604,Fruits
Bananas,2012,8,0.595,Fruits
Bananas,2012,9,0.597,Fruits
Bananas,2012,10,0.602,Fruits
Bananas,2012,11,0.6,Fruits
Bananas,2012,12,0.606,Fruits
Bananas,2013,1,0.609,Fruits
Bananas,2013,2,0.611,Fruits
Bananas,2013,3,0.609,Fruits
Bananas,2013,4,0.597,Fruits
Bananas,2013,5,0.603,Fruits
Bananas,2013,6,0.603,Fruits
Bananas,2013,7,0.602,Fruits
Bananas,2013,8,0.595,Fruits
Bananas,2013,9,0.601,Fruits
Bananas,2013,10,0.586,Fruits
Bananas,2013,11,0.587,Fruits
Bananas,2013,12,0.592,Fruits
Bananas,2014,1,0.595,Fruits
Bananas,2014,2,0.599,Fruits
Bananas,2014,3,0.597,Fruits
Bananas,2014,4,0.597,Fruits
Bananas,2014,5,0.603,Fruits
Bananas,2014,6,0.607,Fruits
Bananas,2014,7,0.606,Fruits
Bananas,2014,8,0.608,Fruits
Bananas,2014,9,0.606,Fruits
Bananas,2014,10,0.582,Fruits
Bananas,2014,11,0.592,Fruits
Bananas,2014,12,0.585,Fruits
Bananas,2015,1,0.583,Fruits
Bananas,2015,2,0.591,Fruits
Bananas,2015,3,0.593,Fruits
Bananas,2015,4,0.597,Fruits
Bananas,2015,5,0.582,Fruits
Bananas,2015,6,0.574,Fruits
Bananas,2015,7,0.581,Fruits
Bananas,2015,8,0.58,Fruits
Bananas,2015,9,0.58,Fruits
Bananas,2015,10,0.577,Fruits
Bananas,2015,11,0.575,Fruits
Bananas,2015,12,0.58,Fruits
Bananas,2016,1,0.581,Fruits
Bananas,2016,2,0.573,Fruits
Bananas,2016,3,0.586,Fruits
Bananas,2016,4,0.574,Fruits
Bananas,2016,5,0.57,Fruits
Bananas,2016,6,0.569,Fruits
Bananas,2016,7,0.567,Fruits
Bananas,2016,8,0.562,Fruits
Bananas,2016,9,0.575,Fruits
Bananas,2016,10,0.57,Fruits
Bananas,2016,11,0.573,Fruits
Bananas,2016,12,0.576,Fruits
Bananas,2017,1,0.573,Fruits
Bananas,2017,2,0.573,Fruits
Bananas,2017,3,0.571,Fruits
Bananas,2017,4,0.571,Fruits
Bananas,2017,5,0.564,Fruits
Bananas,2017,6,0.572,Fruits
Bananas,2017,7,0.565,Fruits
Bananas,2017,8,0.561,Fruits
Bananas,2017,9,0.544,Fruits
Bananas,2017,10,0.548,Fruits
Bananas,2017,11,0.551,Fruits
Bananas,2017,12,0.558,Fruits
Bananas,2018,1,0.568,Fruits
Bananas,2018,2,0.574,Fruits
Bananas,2018,3,0.582,Fruits
Bananas,2018,4,0.578,Fruits
Bananas,2018,5,0.575,Fruits
Bananas,2018,6,0.575,Fruits
Bananas,2018,7,0.575,Fruits
Bananas,2018,8,0.569,Fruits
Bananas,2018,9,0.573,Fruits
Bananas,2018,10,0.574,Fruits
Bananas,2018,11,0.566,Fruits
Bananas,2018,12,0.577,Fruits
Bananas,2019,1,0.576,Fruits
Bananas,2019,2,0.571,Fruits
Bananas,2019,3,0.581,Fruits
Bananas,2019,4,0.567,Fruits
Bananas,2019,5,0.579,Fruits
Bananas,2019,6,0.574,Fruits
Bananas,2019,7,0.569,Fruits
Bananas,2019,8,0.578,Fruits
Bananas,2019,9,0.569,Fruits
Bananas,2019,10,0.573,Fruits
Bananas,2019,11,0.573,Fruits
Bananas,2019,12,0.573,Fruits
Bananas,2020,1,0.57,Fruits
Bananas,2020,2,0.574,Fruits
Bananas,2020,3,0.576,Fruits
Bananas,2020,4,0.581,Fruits
Bananas,2020,5,0.589,Fruits
Bananas,2020,6,0.588,Fruits
Bananas,2020,7,0.58,Fruits
Bananas,2020,8,0.576,Fruits
Bananas,2020,9,0.574,Fruits
Bananas,2020,10,0.577,Fruits
Bananas,2020,11,0.578,Fruits
Bananas,2020,12,0.572,Fruits
Bananas,2021,1,0.597,Fruits
Bananas,2021,2,0.59,Fruits
Bananas,2021,3,0.594,Fruits
Bananas,2021,4,0.604,Fruits
Bananas,2021,5,0.6,Fruits
Bananas,2021,6,0.595,Fruits
Bananas,2021,7,0.594,Fruits
Bananas,2021,8,0.589,Fruits
Bananas,2021,9,0.597,Fruits
Bananas,2021,10,0.6,Fruits
Bananas,2021,11,0.619,Fruits
Bananas,2021,12,0.622,Fruits
Bananas,2022,1,0.63,Fruits
Bananas,2022,2,0.628,Fruits
Bananas,2022,3,0.642,Fruits
Bananas,2022,4,0.637,Fruits
Bananas,2022,5,0.642,Fruits
Bananas,2022,6,0.64,Fruits
Bananas,2022,7,0.64,Fruits
Bananas,2022,8,0.643,Fruits
Bananas,2022,9,0.643,Fruits
Bananas,2022,10,0.634,Fruits
Bananas,2022,11,0.631,Fruits
Bananas,2022,12,0.628,Fruits
Beef chunks,1980,1,1.821,Animal Products
Beef chunks,1980,2,1.843,Animal Products
Beef chunks,1980,3,1.855,Animal Products
Beef chunks,1980,4,1.818,Animal Products
Beef chunks,1980,5,1.807,Animal Products
Beef chunks,1980,6,1.793,Animal Products
Beef chunks,1980,7,1.78,Animal Products
Beef chunks,1980,8,1.842,Animal Products
Beef chunks,1980,9,1.865,Animal Products
Beef chunks,1980,10,1.861,Animal Products
Beef chunks,1980,11,1.852,Animal Products
Beef chunks,1980,12,1.863,Animal Products
Beef chunks,1981,1,1.856,Animal Products
Beef chunks,1981,2,1.832,Animal Products
Beef chunks,1981,3,1.824,Animal Products
Beef chunks,1981,4,1.783,Animal Products
Beef chunks,1981,5,1.783,Animal Products
Beef chunks,1981,6,1.781,Animal Products
Beef chunks,1981,7,1.764,Animal Products
Beef chunks,1981,8,1.795,Animal Products
Beef chunks,1981,9,1.817,Animal Products
Beef chunks,1981,10,1.798,Animal Products
Beef chunks,1981,11,1.807,Animal Products
Beef chunks,1981,12,1.806,Animal Products
Beef chunks,1982,1,1.794,Animal Products
Beef chunks,1982,2,1.799,Animal Products
Beef chunks,1982,3,1.767,Animal Products
Beef chunks,1982,4,1.769,Animal Products
Beef chunks,1982,5,1.785,Animal Products
Beef chunks,1982,6,1.817,Animal Products
Beef chunks,1982,7,1.786,Animal Products
Beef chunks,1982,8,1.761,Animal Products
Beef chunks,1982,9,1.769,Animal Products
Beef chunks,1982,10,1.754,Animal Products
Beef chunks,1982,11,1.744,Animal Products
Beef chunks,1982,12,1.754,Animal Products
Beef chunks,1983,1,1.756,Animal Products
Beef chunks,1983,2,1.77,Animal Products
Beef chunks,1983,3,1.755,Animal Products
Beef chunks,1983,4,1.773,Animal Products
Beef chunks,1983,5,1.778,Animal Products
Beef chunks,1983,6,1.767,Animal Products
Beef chunks,1983,7,1.721,Animal Products
Beef chunks,1983,8,1.715,Animal Products
Beef chunks,1983,9,1.692,Animal Products
Beef chunks,1983,10,1.686,Animal Products
Beef chunks,1983,11,1.68,Animal Products
Beef chunks,1983,12,1.675,Animal Products
Beef chunks,1984,1,1.721,Animal Products
Beef chunks,1984,2,1.739,Animal Products
Beef chunks,1984,3,1.751,Animal Products
Beef chunks,1984,4,1.75,Animal Products
Beef chunks,1984,5,1.747,Animal Products
Beef chunks,1984,6,1.723,Animal Products
Beef chunks,1984,7,1.692,Animal Products
Beef chunks,1984,8,1.69,Animal Products
Beef chunks,1984,9,1.685,Animal Products
Beef chunks,1984,10,1.694,Animal Products
Beef chunks,1984,11,1.7,Animal Products
Beef chunks,1984,12,1.71,Animal Products
Beef chunks,1985,1,1.711,Animal Products
Beef chunks,1985,2,1.726,Animal Products
Beef chunks,1985,3,1.725,Animal Products
Beef chunks,1985,4,1.716,Animal Products
Beef chunks,1985,5,1.687,Animal Products
Beef chunks,1985,6,1.668,Animal Products
Beef chunks,1985,7,1.651,Animal Products
Beef chunks,1985,8,1.64,Animal Products
Beef chunks,1985,9,1.642,Animal Products
Beef chunks,1985,10,1.617,Animal Products
Beef chunks,1985,11,1.668,Animal Products
Beef chunks,1985,12,1.684,Animal Products
Beef chunks,1986,1,1.662,Animal Products
Beef chunks,1986,2,1.663,Animal Products
Beef chunks,1986,3,1.656,Animal Products
Beef chunks,1986,4,1.627,Animal Products
Beef chunks,1986,5,1.589,Animal Products
Beef chunks,1986,6,1.601,Animal Products
Beef chunks,1986,7,1.613,Animal Products
Beef chunks,1986,8,1.622,Animal Products
Beef chunks,1986,9,1.638,Animal Products
Beef chunks,1986,10,1.65,Animal Products
Beef chunks,1986,11,1.661,Animal Products
Beef chunks,1986,12,1.652,Animal Products
Beef chunks,1987,1,1.694,Animal Products
Beef chunks,1987,2,1.65,Animal Products
Beef chunks,1987,3,1.684,Animal Products
Beef chunks,1987,4,1.696,Animal Products
Beef chunks,1987,5,1.698,Animal Products
Beef chunks,1987,6,1.714,Animal Products
Beef chunks,1987,7,1.71,Animal Products
Beef chunks,1987,8,1.716,Animal Products
Beef chunks,1987,9,1.717,Animal Products
Beef chunks,1987,10,1.711,Animal Products
Beef chunks,1987,11,1.745,Animal Products
Beef chunks,1987,12,1.751,Animal Products
Beef chunks,1988,1,1.736,Animal Products
Beef chunks,1988,2,1.742,Animal Products
Beef chunks,1988,3,1.75,Animal Products
Beef chunks,1988,4,1.745,Animal Products
Beef chunks,1988,5,1.74,Animal Products
Beef chunks,1988,6,1.771,Animal Products
Beef chunks,1988,7,1.753,Animal Products
Beef chunks,1988,8,1.745,Animal Products
Beef chunks,1988,9,1.766,Animal Products
Beef chunks,1988,10,1.781,Animal Products
Beef chunks,1988,11,1.808,Animal Products
Beef chunks,1988,12,1.792,Animal Products
Beef chunks,1989,1,1.806,Animal Products
Beef chunks,1989,2,1.795,Animal Products
Beef chunks,1989,3,1.846,Animal Products
Beef chunks,1989,4,1.817,Animal Products
Beef chunks,1989,5,1.817,Animal Products
Beef chunks,1989,6,1.798,Animal Products
Beef chunks,1989,7,1.807,Animal Products
Beef chunks,1989,8,1.82,Animal Products
Beef chunks,1989,9,1.825,Animal Products
Beef chunks,1989,10,1.839,Animal Products
Beef chunks,1989,11,1.868,Animal Products
Beef chunks,1989,12,1.88,Animal Products
Beef chunks,1990,1,1.907,Animal Products
Beef chunks,1990,2,1.952,Animal Products
Beef chunks,1990,3,1.941,Animal Products
Beef chunks,1990,4,1.969,Animal Products
Beef chunks,1990,5,1.974,Animal Products
Beef chunks,1990,6,1.971,Animal Products
Beef chunks,1990,7,1.953,Animal Products
Beef chunks,1990,8,1.972,Animal Products
Beef chunks,1990,9,1.991,Animal Products
Beef chunks,1990,10,1.968,Animal Products
Beef chunks,1990,11,1.999,Animal Products
Beef chunks,1990,12,2.022,Animal Products
Beef chunks,1991,1,1.996,Animal Products
Beef chunks,1991,2,1.992,Animal Products
Beef chunks,1991,3,1.971,Animal Products
Beef chunks,1991,4,1.98,Animal Products
Beef chunks,1991,5,1.988,Animal Products
Beef chunks,1991,6,1.987,Animal Products
Beef chunks,1991,7,1.96,Animal Products
Beef chunks,1991,8,1.97,Animal Products
Beef chunks,1991,9,1.95,Animal Products
Beef chunks,1991,10,1.942,Animal Products
Beef chunks,1991,11,1.949,Animal Products
Beef chunks,1991,12,1.932,Animal Products
Beef chunks,1992,1,1.926,Animal Products
Beef chunks,1992,2,1.932,Animal Products
Beef chunks,1992,3,1.972,Animal Products
Beef chunks,1992,4,1.949,Animal Products
Beef chunks,1992,5,1.924,Animal Products
Beef chunks,1992,6,1.917,Animal Products
Beef chunks,1992,7,1.857,Animal Products
Beef chunks,1992,8,1.88,Animal Products
Beef chunks,1992,9,1.894,Animal Products
Beef chunks,1992,10,1.896,Animal Products
Beef chunks,1992,11,1.909,Animal Products
Beef chunks,1992,12,1.908,Animal Products
Beef chunks,1993,1,1.97,Animal Products
Beef chunks,1993,2,1.957,Animal Products
Beef chunks,1993,3,1.984,Animal Products
Beef chunks,1993,4,2.0,Animal Products
Beef chunks,1993,5,1.975,Animal Products
Beef chunks,1993,6,1.933,Animal Products
Beef chunks,1993,7,1.945,Animal Products
Beef chunks,1993,8,1.911,Animal Products
Beef chunks,1993,9,1.886,Animal Products
Beef chunks,1993,10,1.913,Animal Products
Beef chunks,1993,11,1.922,Animal Products
Beef chunks,1993,12,1.907,Animal Products
Beef chunks,1994,1,1.892,Animal Products
Beef chunks,1994,2,1.882,Animal Products
Beef chunks,1994,3,1.904,Animal Products
Beef chunks,1994,4,1.872,Animal Products
Beef chunks,1994,5,1.857,Animal Products
Beef chunks,1994,6,1.865,Animal Products
Beef chunks,1994,7,1.797,Animal Products
Beef chunks,1994,8,1.841,Animal Products
Beef chunks,1994,9,1.853,Animal Products
Beef chunks,1994,10,1.857,Animal Products
Beef chunks,1994,11,1.826,Animal Products
Beef chunks,1994,12,1.838,Animal Products
Beef chunks,1995,1,1.847,Animal Products
Beef chunks,1995,2,1.859,Animal Products
Beef chunks,1995,3,1.881,Animal Products
Beef chunks,1995,4,1.839,Animal Products
Beef chunks,1995,5,1.866,Animal Products
Beef chunks,1995,6,1.821,Animal Products
Beef chunks,1995,7,1.798,Animal Products
Beef chunks,1995,8,1.818,Animal Products
Beef chunks,1995,9,1.776,Animal Products
Beef chunks,1995,10,1.853,Animal Products
Beef chunks,1995,11,1.846,Animal Products
Beef chunks,1995,12,1.85,Animal Products
Beef chunks,1996,1,1.799,Animal Products
Beef chunks,1996,2,1.796,Animal Products
Beef chunks,1996,3,1.764,Animal Products
Beef chunks,1996,4,1.808,Animal Products
Beef chunks,1996,5,1.736,Animal Products
Beef chunks,1996,6,1.734,Animal Products
Beef chunks,1996,7,1.803,Animal Products
Beef chunks,1996,8,1.823,Animal Products
Beef chunks,1996,9,1.797,Animal Products
Beef chunks,1996,10,1.844,Animal Products
Beef chunks,1996,11,1.867,Animal Products
Beef chunks,1996,12,1.848,Animal Products
Beef chunks,1997,1,1.85,Animal Products
Beef chunks,1997,2,1.857,Animal Products
Beef chunks,1997,3,1.822,Animal Products
Beef chunks,1997,4,1.831,Animal Products
Beef chunks,1997,5,1.854,Animal Products
Beef chunks,1997,6,1.848,Animal Products
Beef chunks,1997,7,1.802,Animal Products
Beef chunks,1997,8,1.841,Animal Products
Beef chunks,1997,9,1.844,Animal Products
Beef chunks,1997,10,1.847,Animal Products
Beef chunks,1997,11,1.851,Animal Products
Beef chunks,1997,12,1.811,Animal Products
Beef chunks,1998,1,1.818,Animal Products
Beef chunks,1998,2,1.798,Animal Products
Beef chunks,1998,3,1.842,Animal Products
Beef chunks,1998,4,1.841,Animal Products
Beef chunks,1998,5,1.796,Animal Products
Beef chunks,1998,6,1.796,Animal Products
Beef chunks,1998,7,1.768,Animal Products
Beef chunks,1998,8,1.823,Animal Products
Beef chunks,1998,9,1.806,Animal Products
Beef chunks,1998,10,1.809,Animal Products
Beef chunks,1998,11,1.809,Animal Products
Beef chunks,1998,12,1.818,Animal Products
Beef chunks,1999,1,1.834,Animal Products
Beef chunks,1999,2,1.862,Animal Products
Beef chunks,1999,3,1.834,Animal Products
Beef chunks,1999,4,1.833,Animal Products
Beef chunks,1999,5,1.812,Animal Products
Beef chunks,1999,6,1.815,Animal Products
Beef chunks,1999,7,1.81,Animal Products
Beef chunks,1999,8,1.826,Animal Products
Beef chunks,1999,9,1.852,Animal Products
Beef chunks,1999,10,1.866,Animal Products
Beef chunks,1999,11,1.863,Animal Products
Beef chunks,1999,12,1.882,Animal Products
Beef chunks,2000,1,1.903,Animal Products
Beef chunks,2000,2,1.894,Animal Products
Beef chunks,2000,3,1.911,Animal Products
Beef chunks,2000,4,1.925,Animal Products
Beef chunks,2000,5,1.921,Animal Products
Beef chunks,2000,6,1.955,Animal Products
Beef chunks,2000,7,1.954,Animal Products
Beef chunks,2000,8,1.953,Animal Products
Beef chunks,2000,9,1.946,Animal Products
Beef chunks,2000,10,1.959,Animal Products
Beef chunks,2000,11,1.952,Animal Products
Beef chunks,2000,12,1.976,Animal Products
Beef chunks,2001,1,2.037,Animal Products
Beef chunks,2001,2,2.059,Animal Products
Beef chunks,2001,3,2.057,Animal Products
Beef chunks,2001,4,2.052,Animal Products
Beef chunks,2001,5,2.113,Animal Products
Beef chunks,2001,6,2.157,Animal Products
Beef chunks,2001,7,2.114,Animal Products
Beef chunks,2001,8,2.101,Animal Products
Beef chunks,2001,9,2.15,Animal Products
